elapsed_ms,t_elapsed_s,accel_mag_g
19582,19.582,0.003097
19600,19.6,0.00309619
19618,19.618,0.00309537
19636,19.636,0.00309456
19655,19.655,0.0030937
19673,19.673,0.00309288
19691,19.691,0.00309207
19709,19.709,0.00309126
19727,19.727,0.00309044
19745,19.745,0.00308963
19764,19.764,0.00308877
19782,19.782,0.00308795
19800,19.8,0.00308714
19818,19.818,0.00308633
19836,19.836,0.00308551
19855,19.855,0.00308465
19873,19.873,0.00308384
19891,19.891,0.00308303
19909,19.909,0.00308221
19927,19.927,0.0030814
19945,19.945,0.00308059
19964,19.964,0.00307973
19982,19.982,0.00307891
20000,20,0.0030781
20018,20.018,0.00307729
20036,20.036,0.00307648
20055,20.055,0.00307562
20073,20.073,0.0030748
20091,20.091,0.00307399
20109,20.109,0.00307318
20127,20.127,0.00307237
20145,20.145,0.00307155
20164,20.164,0.0030707
20182,20.182,0.00306989
20200,20.2,0.00306907
20218,20.218,0.00306826
20236,20.236,0.00306745
20255,20.255,0.00306659
20273,20.273,0.00306578
20291,20.291,0.00306497
20309,20.309,0.00306416
20327,20.327,0.00306335
20345,20.345,0.00306253
20364,20.364,0.00306168
20382,20.382,0.00306087
20400,20.4,0.00306006
20418,20.418,0.00305924
20436,20.436,0.00305843
20455,20.455,0.00305758
20473,20.473,0.00305677
20491,20.491,0.00305596
20509,20.509,0.00305515
20527,20.527,0.00305434
20545,20.545,0.00305353
20564,20.564,0.00305267
20582,20.582,0.00305186
20600,20.6,0.00305105
20618,20.618,0.00305024
20636,20.636,0.00304943
20655,20.655,0.00304858
20673,20.673,0.00304777
20691,20.691,0.00304696
20709,20.709,0.00304615
20727,20.727,0.00304534
20745,20.745,0.00304453
20764,20.764,0.00304367
20782,20.782,0.00304287
20800,20.8,0.00304206
20818,20.818,0.00304125
20836,20.836,0.00304044
20855,20.855,0.00303959
20873,20.873,0.00303878
20891,20.891,0.00303797
20909,20.909,0.00303716
20927,20.927,0.00303635
20945,20.945,0.00303554
20964,20.964,0.00303469
20982,20.982,0.00303388
21000,21,0.00303308
21018,21.018,0.00303227
21036,21.036,0.00303146
21055,21.055,0.00303061
21073,21.073,0.0030298
21091,21.091,0.00302899
21109,21.109,0.00302819
21127,21.127,0.00302738
21145,21.145,0.00302657
21164,21.164,0.00302572
21182,21.182,0.00302491
21200,21.2,0.00302411
21218,21.218,0.0030233
21236,21.236,0.00302249
21255,21.255,0.00302164
21273,21.273,0.00302084
21291,21.291,0.00302003
21309,21.309,0.00301922
21327,21.327,0.00301842
21345,21.345,0.00301761
21364,21.364,0.00301676
21382,21.382,0.00301596
21400,21.4,0.00301515
21418,21.418,0.00301435
21436,21.436,0.00301354
21455,21.455,0.00301269
21473,21.473,0.00301189
21491,21.491,0.00301108
21509,21.509,0.00301028
21527,21.527,0.00300947
21545,21.545,0.00300867
21564,21.564,0.00300782
21582,21.582,0.00300701
21600,21.6,0.00300621
21618,21.618,0.0030054
21636,21.636,0.0030046
21655,21.655,0.00300375
21673,21.673,0.00300295
21691,21.691,0.00300214
21709,21.709,0.00300134
21727,21.727,0.00300054
21745,21.745,0.00299973
21764,21.764,0.00299889
21782,21.782,0.00299808
21800,21.8,0.00299728
21818,21.818,0.00299648
21836,21.836,0.00299567
21855,21.855,0.00299483
21873,21.873,0.00299403
21891,21.891,0.00299322
21909,21.909,0.00299242
21927,21.927,0.00299162
21945,21.945,0.00299082
21964,21.964,0.00298997
21982,21.982,0.00298917
22000,22,0.00298837
22018,22.018,0.00298757
22036,22.036,0.00298676
22055,22.055,0.00298592
22073,22.073,0.00298512
22091,22.091,0.00298432
22109,22.109,0.00298352
22127,22.127,0.00298271
22145,22.145,0.00298191
22164,22.164,0.00298107
22182,22.182,0.00298027
22200,22.2,0.00297947
22218,22.218,0.00297867
22236,22.236,0.00297787
22255,22.255,0.00297702
22273,22.273,0.00297622
22291,22.291,0.00297542
22309,22.309,0.00297462
22327,22.327,0.00297383
22345,22.345,0.00297303
22364,22.364,0.00297218
22382,22.382,0.00297138
22400,22.4,0.00297058
22418,22.418,0.00296979
22436,22.436,0.00296899
22455,22.455,0.00296814
22473,22.473,0.00296735
22491,22.491,0.00296655
22509,22.509,0.00296575
22527,22.527,0.00296495
22545,22.545,0.00296415
22564,22.564,0.00296331
22582,22.582,0.00296251
22600,22.6,0.00296172
22618,22.618,0.00296092
22636,22.636,0.00296012
22655,22.655,0.00295928
22673,22.673,0.00295848
22691,22.691,0.00295769
22709,22.709,0.00295689
22727,22.727,0.00295609
22745,22.745,0.0029553
22764,22.764,0.00295446
22782,22.782,0.00295366
22800,22.8,0.00295287
22818,22.818,0.00295207
22836,22.836,0.00295127
22855,22.855,0.00295044
22873,22.873,0.00294964
22891,22.891,0.00294884
22909,22.909,0.00294805
22927,22.927,0.00294725
22945,22.945,0.00294646
22964,22.964,0.00294562
22982,22.982,0.00294483
23000,23,0.00294403
23018,23.018,0.00294324
23036,23.036,0.00294244
23055,23.055,0.00294161
23073,23.073,0.00294081
23091,23.091,0.00294002
23109,23.109,0.00293922
23127,23.127,0.00293843
23145,23.145,0.00293764
23164,23.164,0.0029368
23182,23.182,0.00293601
23200,23.2,0.00293521
23218,23.218,0.00293442
23236,23.236,0.00293363
23255,23.255,0.00293279
23273,23.273,0.002932
23291,23.291,0.00293121
23309,23.309,0.00293042
23327,23.327,0.00292963
23345,23.345,0.00292883
23364,23.364,0.002928
23382,23.382,0.00292721
23400,23.4,0.00292642
23418,23.418,0.00292562
23436,23.436,0.00292483
23455,23.455,0.002924
23473,23.473,0.00292321
23491,23.491,0.00292242
23509,23.509,0.00292163
23527,23.527,0.00292084
23545,23.545,0.00292005
23564,23.564,0.00291921
23582,23.582,0.00291842
23600,23.6,0.00291763
23618,23.618,0.00291684
23636,23.636,0.00291606
23655,23.655,0.00291522
23673,23.673,0.00291443
23691,23.691,0.00291364
23709,23.709,0.00291286
23727,23.727,0.00291207
23745,23.745,0.00291128
23764,23.764,0.00291045
23782,23.782,0.00290966
23800,23.8,0.00290887
23818,23.818,0.00290808
23836,23.836,0.0029073
23855,23.855,0.00290647
23873,23.873,0.00290568
23891,23.891,0.00290489
23909,23.909,0.0029041
23927,23.927,0.00290332
23945,23.945,0.00290253
23964,23.964,0.0029017
23982,23.982,0.00290091
24000,24,0.00290013
24018,24.018,0.00289934
24036,24.036,0.00289856
24055,24.055,0.00289773
24073,24.073,0.00289694
24091,24.091,0.00289616
24109,24.109,0.00289537
24127,24.127,0.00289459
24145,24.145,0.0028938
24164,24.164,0.00289297
24182,24.182,0.00289219
24200,24.2,0.0028914
24218,24.218,0.00289062
24236,24.236,0.00288984
24255,24.255,0.00288901
24273,24.273,0.00288823
24291,24.291,0.00288744
24309,24.309,0.00288666
24327,24.327,0.00288588
24345,24.345,0.00288509
24364,24.364,0.00288427
24382,24.382,0.00288348
24400,24.4,0.0028827
24418,24.418,0.00288192
24436,24.436,0.00288114
24455,24.455,0.00288031
24473,24.473,0.00287953
24491,24.491,0.00287875
24509,24.509,0.00287797
24527,24.527,0.00287719
24545,24.545,0.0028764
24564,24.564,0.00287558
24582,24.582,0.0028748
24600,24.6,0.00287402
24618,24.618,0.00287324
24636,24.636,0.00287246
24655,24.655,0.00287163
24673,24.673,0.00287085
24691,24.691,0.00287007
24709,24.709,0.0028693
24727,24.727,0.00286852
24745,24.745,0.00286774
24764,24.764,0.00286691
24782,24.782,0.00286614
24800,24.8,0.00286536
24818,24.818,0.00286458
24836,24.836,0.0028638
24855,24.855,0.00286298
24873,24.873,0.0028622
24891,24.891,0.00286142
24909,24.909,0.00286065
24927,24.927,0.00285987
24945,24.945,0.00285909
24964,24.964,0.00285827
24982,24.982,0.00285749
25000,25,0.00285672
25018,25.018,0.00285594
25036,25.036,0.00285516
25055,25.055,0.00285434
25073,25.073,0.00285357
25091,25.091,0.00285279
25109,25.109,0.00285202
25127,25.127,0.00285124
25145,25.145,0.00285047
25164,25.164,0.00284965
25182,25.182,0.00284887
25200,25.2,0.0028481
25218,25.218,0.00284732
25236,25.236,0.00284655
25255,25.255,0.00284573
25273,25.273,0.00284496
25291,25.291,0.00284419
25309,25.309,0.00284341
25327,25.327,0.00284264
25345,25.345,0.00284186
25364,25.364,0.00284105
25382,25.382,0.00284028
25400,25.4,0.0028395
25418,25.418,0.00283873
25436,25.436,0.00283796
25455,25.455,0.00283714
25473,25.473,0.00283637
25491,25.491,0.0028356
25509,25.509,0.00283483
25527,25.527,0.00283406
25545,25.545,0.00283329
25564,25.564,0.00283247
25582,25.582,0.0028317
25600,25.6,0.00283093
25618,25.618,0.00283016
25636,25.636,0.00282939
25655,25.655,0.00282858
25673,25.673,0.00282781
25691,25.691,0.00282704
25709,25.709,0.00282627
25727,25.727,0.0028255
25745,25.745,0.00282473
25764,25.764,0.00282392
25782,25.782,0.00282315
25800,25.8,0.00282238
25818,25.818,0.00282162
25836,25.836,0.00282085
25855,25.855,0.00282004
25873,25.873,0.00281927
25891,25.891,0.0028185
25909,25.909,0.00281773
25927,25.927,0.00281697
25945,25.945,0.0028162
25964,25.964,0.00281539
25982,25.982,0.00281463
26000,26,0.00281386
26018,26.018,0.00281309
26036,26.036,0.00281233
26055,26.055,0.00281152
26073,26.073,0.00281075
26091,26.091,0.00280999
26109,26.109,0.00280922
26127,26.127,0.00280846
26145,26.145,0.00280769
26164,26.164,0.00280689
26182,26.182,0.00280612
26200,26.2,0.00280536
26218,26.218,0.0028046
26236,26.236,0.00280383
26255,26.255,0.00280303
26273,26.273,0.00280226
26291,26.291,0.0028015
26309,26.309,0.00280074
26327,26.327,0.00279998
26345,26.345,0.00279921
26364,26.364,0.00279841
26382,26.382,0.00279765
26400,26.4,0.00279689
26418,26.418,0.00279612
26436,26.436,0.00279536
26455,26.455,0.00279456
26473,26.473,0.0027938
26491,26.491,0.00279304
26509,26.509,0.00279228
26527,26.527,0.00279152
26545,26.545,0.00279076
26564,26.564,0.00278996
26582,26.582,0.0027892
26600,26.6,0.00278844
26618,26.618,0.00278768
26636,26.636,0.00278692
26655,26.655,0.00278612
26673,26.673,0.00278536
26691,26.691,0.0027846
26709,26.709,0.00278384
26727,26.727,0.00278309
26745,26.745,0.00278233
26764,26.764,0.00278153
26782,26.782,0.00278077
26800,26.8,0.00278002
26818,26.818,0.00277926
26836,26.836,0.0027785
26855,26.855,0.0027777
26873,26.873,0.00277695
26891,26.891,0.00277619
26909,26.909,0.00277544
26927,26.927,0.00277468
26945,26.945,0.00277393
26964,26.964,0.00277313
26982,26.982,0.00277238
27000,27,0.00277162
27018,27.018,0.00277087
27036,27.036,0.00277011
27055,27.055,0.00276932
27073,27.073,0.00276856
27091,27.091,0.00276781
27109,27.109,0.00276706
27127,27.127,0.0027663
27145,27.145,0.00276555
27164,27.164,0.00276476
27182,27.182,0.00276401
27200,27.2,0.00276325
27218,27.218,0.0027625
27236,27.236,0.00276175
27255,27.255,0.00276096
27273,27.273,0.00276021
27291,27.291,0.00275946
27309,27.309,0.00275871
27327,27.327,0.00275796
27345,27.345,0.00275721
27364,27.364,0.00275641
27382,27.382,0.00275566
27400,27.4,0.00275491
27418,27.418,0.00275417
27436,27.436,0.00275342
27455,27.455,0.00275263
27473,27.473,0.00275188
27491,27.491,0.00275113
27509,27.509,0.00275038
27527,27.527,0.00274963
27545,27.545,0.00274889
27564,27.564,0.0027481
27582,27.582,0.00274735
27600,27.6,0.0027466
27618,27.618,0.00274586
27636,27.636,0.00274511
27655,27.655,0.00274432
27673,27.673,0.00274358
27691,27.691,0.00274283
27709,27.709,0.00274209
27727,27.727,0.00274134
27745,27.745,0.0027406
27764,27.764,0.00273981
27782,27.782,0.00273907
27800,27.8,0.00273832
27818,27.818,0.00273758
27836,27.836,0.00273684
27855,27.855,0.00273605
27873,27.873,0.00273531
27891,27.891,0.00273456
27909,27.909,0.00273382
27927,27.927,0.00273308
27945,27.945,0.00273234
27964,27.964,0.00273155
27982,27.982,0.00273081
28000,28,0.00273007
28018,28.018,0.00272933
28036,28.036,0.00272859
28055,28.055,0.00272781
28073,28.073,0.00272707
28091,28.091,0.00272633
28109,28.109,0.00272559
28127,28.127,0.00272485
28145,28.145,0.00272411
28164,28.164,0.00272333
28182,28.182,0.00272259
28200,28.2,0.00272185
28218,28.218,0.00272111
28236,28.236,0.00272037
28255,28.255,0.00271959
28273,28.273,0.00271886
28291,28.291,0.00271812
28309,28.309,0.00271738
28327,28.327,0.00271664
28345,28.345,0.00271591
28364,28.364,0.00271513
28382,28.382,0.00271439
28400,28.4,0.00271366
28418,28.418,0.00271292
28436,28.436,0.00271219
28455,28.455,0.00271141
28473,28.473,0.00271068
28491,28.491,0.00270994
28509,28.509,0.00270921
28527,28.527,0.00270847
28545,28.545,0.00270774
28564,28.564,0.00270697
28582,28.582,0.00270623
28600,28.6,0.0027055
28618,28.618,0.00270477
28636,28.636,0.00270403
28655,28.655,0.00270326
28673,28.673,0.00270253
28691,28.691,0.0027018
28709,28.709,0.00270107
28727,28.727,0.00270033
28745,28.745,0.0026996
28764,28.764,0.00269883
28782,28.782,0.0026981
28800,28.8,0.00269737
28818,28.818,0.00269664
28836,28.836,0.00269591
28855,28.855,0.00269514
28873,28.873,0.00269441
28891,28.891,0.00269368
28909,28.909,0.00269296
28927,28.927,0.00269223
28945,28.945,0.0026915
28964,28.964,0.00269073
28982,28.982,0.00269
29000,29,0.00268928
29018,29.018,0.00268855
29036,29.036,0.00268782
29055,29.055,0.00268706
29073,29.073,0.00268633
29091,29.091,0.00268561
29109,29.109,0.00268488
29127,29.127,0.00268415
29145,29.145,0.00268343
29164,29.164,0.00268266
29182,29.182,0.00268194
29200,29.2,0.00268122
29218,29.218,0.00268049
29236,29.236,0.00267977
29255,29.255,0.00267901
29273,29.273,0.00267828
29291,29.291,0.00267756
29309,29.309,0.00267684
29327,29.327,0.00267611
29345,29.345,0.00267539
29364,29.364,0.00267463
29382,29.382,0.00267391
29400,29.4,0.00267319
29418,29.418,0.00267247
29436,29.436,0.00267175
29455,29.455,0.00267099
29473,29.473,0.00267027
29491,29.491,0.00266955
29509,29.509,0.00266883
29527,29.527,0.00266811
29545,29.545,0.00266739
29564,29.564,0.00266663
29582,29.582,0.00266591
29600,29.6,0.0026652
29618,29.618,0.00266448
29636,29.636,0.00266376
29655,29.655,0.002663
29673,29.673,0.00266229
29691,29.691,0.00266157
29709,29.709,0.00266085
29727,29.727,0.00266014
29745,29.745,0.00265942
29764,29.764,0.00265867
29782,29.782,0.00265795
29800,29.8,0.00265724
29818,29.818,0.00265652
29836,29.836,0.00265581
29855,29.855,0.00265505
29873,29.873,0.00265434
29891,29.891,0.00265363
29909,29.909,0.00265291
29927,29.927,0.0026522
29945,29.945,0.00265149
29964,29.964,0.00265074
29982,29.982,0.00265003
30000,30,0.00264931
30018,30.018,0.0026486
30036,30.036,0.00264789
30055,30.055,0.00264714
30073,30.073,0.00264643
30091,30.091,0.00264572
30109,30.109,0.00264501
30127,30.127,0.0026443
30145,30.145,0.00264359
30164,30.164,0.00264284
30182,30.182,0.00264214
30200,30.2,0.00264143
30218,30.218,0.00264072
30236,30.236,0.00264001
30255,30.255,0.00263927
30273,30.273,0.00263856
30291,30.291,0.00263785
30309,30.309,0.00263714
30327,30.327,0.00263644
30345,30.345,0.00263573
30364,30.364,0.00263499
30382,30.382,0.00263428
30400,30.4,0.00263358
30418,30.418,0.00263287
30436,30.436,0.00263217
30455,30.455,0.00263143
30473,30.473,0.00263072
30491,30.491,0.00263002
30509,30.509,0.00262932
30527,30.527,0.00262861
30545,30.545,0.00262791
30564,30.564,0.00262717
30582,30.582,0.00262647
30600,30.6,0.00262577
30618,30.618,0.00262506
30636,30.636,0.00262436
30655,30.655,0.00262362
30673,30.673,0.00262292
30691,30.691,0.00262222
30709,30.709,0.00262152
30727,30.727,0.00262082
30745,30.745,0.00262013
30764,30.764,0.00261939
30782,30.782,0.00261869
30800,30.8,0.00261799
30818,30.818,0.00261729
30836,30.836,0.0026166
30855,30.855,0.00261586
30873,30.873,0.00261516
30891,30.891,0.00261447
30909,30.909,0.00261377
30927,30.927,0.00261307
30945,30.945,0.00261238
30964,30.964,0.00261164
30982,30.982,0.00261095
31000,31,0.00261026
31018,31.018,0.00260956
31036,31.036,0.00260887
31055,31.055,0.00260813
31073,31.073,0.00260744
31091,31.091,0.00260675
31109,31.109,0.00260606
31127,31.127,0.00260536
31145,31.145,0.00260467
31164,31.164,0.00260394
31182,31.182,0.00260325
31200,31.2,0.00260256
31218,31.218,0.00260187
31236,31.236,0.00260118
31255,31.255,0.00260045
31273,31.273,0.00259976
31291,31.291,0.00259907
31309,31.309,0.00259838
31327,31.327,0.00259769
31345,31.345,0.002597
31364,31.364,0.00259628
31382,31.382,0.00259559
31400,31.4,0.0025949
31418,31.418,0.00259422
31436,31.436,0.00259353
31455,31.455,0.0025928
31473,31.473,0.00259212
31491,31.491,0.00259143
31509,31.509,0.00259075
31527,31.527,0.00259006
31545,31.545,0.00258938
31564,31.564,0.00258865
31582,31.582,0.00258797
31600,31.6,0.00258729
31618,31.618,0.0025866
31636,31.636,0.00258592
31655,31.655,0.0025852
31673,31.673,0.00258452
31691,31.691,0.00258383
31709,31.709,0.00258315
31727,31.727,0.00258247
31745,31.745,0.00258179
31764,31.764,0.00258107
31782,31.782,0.00258039
31800,31.8,0.00257971
31818,31.818,0.00257903
31836,31.836,0.00257835
31855,31.855,0.00257764
31873,31.873,0.00257696
31891,31.891,0.00257628
31909,31.909,0.0025756
31927,31.927,0.00257492
31945,31.945,0.00257425
31964,31.964,0.00257353
31982,31.982,0.00257285
32000,32,0.00257218
32018,32.018,0.0025715
32036,32.036,0.00257083
32055,32.055,0.00257011
32073,32.073,0.00256944
32091,32.091,0.00256876
32109,32.109,0.00256809
32127,32.127,0.00256742
32145,32.145,0.00256674
32164,32.164,0.00256603
32182,32.182,0.00256536
32200,32.2,0.00256469
32218,32.218,0.00256402
32236,32.236,0.00256334
32255,32.255,0.00256264
32273,32.273,0.00256196
32291,32.291,0.00256129
32309,32.309,0.00256062
32327,32.327,0.00255995
32345,32.345,0.00255928
32364,32.364,0.00255858
32382,32.382,0.00255791
32400,32.4,0.00255724
32418,32.418,0.00255657
32436,32.436,0.0025559
32455,32.455,0.0025552
32473,32.473,0.00255453
32491,32.491,0.00255387
32509,32.509,0.0025532
32527,32.527,0.00255253
32545,32.545,0.00255187
32564,32.564,0.00255117
32582,32.582,0.0025505
32600,32.6,0.00254984
32618,32.618,0.00254917
32636,32.636,0.00254851
32655,32.655,0.00254781
32673,32.673,0.00254715
32691,32.691,0.00254648
32709,32.709,0.00254582
32727,32.727,0.00254516
32745,32.745,0.0025445
32764,32.764,0.0025438
32782,32.782,0.00254314
32800,32.8,0.00254248
32818,32.818,0.00254182
32836,32.836,0.00254116
32855,32.855,0.00254046
32873,32.873,0.0025398
32891,32.891,0.00253914
32909,32.909,0.00253849
32927,32.927,0.00253783
32945,32.945,0.00253717
32964,32.964,0.00253648
32982,32.982,0.00253582
33000,33,0.00253516
33018,33.018,0.00253451
33036,33.036,0.00253385
33055,33.055,0.00253316
33073,33.073,0.0025325
33091,33.091,0.00253185
33109,33.109,0.0025312
33127,33.127,0.00253054
33145,33.145,0.00252989
33164,33.164,0.0025292
33182,33.182,0.00252855
33200,33.2,0.00252789
33218,33.218,0.00252724
33236,33.236,0.00252659
33255,33.255,0.0025259
33273,33.273,0.00252525
33291,33.291,0.0025246
33309,33.309,0.00252395
33327,33.327,0.0025233
33345,33.345,0.00252265
33364,33.364,0.00252197
33382,33.382,0.00252132
33400,33.4,0.00252067
33418,33.418,0.00252002
33436,33.436,0.00251938
33455,33.455,0.00251869
33473,33.473,0.00251805
33491,33.491,0.0025174
33509,33.509,0.00251676
33527,33.527,0.00251611
33545,33.545,0.00251547
33564,33.564,0.00251478
33582,33.582,0.00251414
33600,33.6,0.0025135
33618,33.618,0.00251285
33636,33.636,0.00251221
33655,33.655,0.00251153
33673,33.673,0.00251089
33691,33.691,0.00251025
33709,33.709,0.00250961
33727,33.727,0.00250896
33745,33.745,0.00250832
33764,33.764,0.00250765
33782,33.782,0.00250701
33800,33.8,0.00250637
33818,33.818,0.00250573
33836,33.836,0.00250509
33855,33.855,0.00250442
33873,33.873,0.00250378
33891,33.891,0.00250314
33909,33.909,0.0025025
33927,33.927,0.00250187
33945,33.945,0.00250123
33964,33.964,0.00250056
33982,33.982,0.00249992
34000,34,0.00249929
34018,34.018,0.00249865
34036,34.036,0.00249802
34055,34.055,0.00249735
34073,34.073,0.00249672
34091,34.091,0.00249608
34109,34.109,0.00249545
34127,34.127,0.00249482
34145,34.145,0.00249419
34164,34.164,0.00249352
34182,34.182,0.00249289
34200,34.2,0.00249226
34218,34.218,0.00249163
34236,34.236,0.002491
34255,34.255,0.00249033
34273,34.273,0.00248971
34291,34.291,0.00248908
34309,34.309,0.00248845
34327,34.327,0.00248782
34345,34.345,0.00248719
34364,34.364,0.00248653
34382,34.382,0.0024859
34400,34.4,0.00248528
34418,34.418,0.00248465
34436,34.436,0.00248403
34455,34.455,0.00248337
34473,34.473,0.00248274
34491,34.491,0.00248212
34509,34.509,0.0024815
34527,34.527,0.00248087
34545,34.545,0.00248025
34564,34.564,0.00247959
34582,34.582,0.00247897
34600,34.6,0.00247835
34618,34.618,0.00247773
34636,34.636,0.00247711
34655,34.655,0.00247645
34673,34.673,0.00247583
34691,34.691,0.00247521
34709,34.709,0.00247459
34727,34.727,0.00247397
34745,34.745,0.00247336
34764,34.764,0.0024727
34782,34.782,0.00247209
34800,34.8,0.00247147
34818,34.818,0.00247085
34836,34.836,0.00247024
34855,34.855,0.00246959
34873,34.873,0.00246897
34891,34.891,0.00246836
34909,34.909,0.00246774
34927,34.927,0.00246713
34945,34.945,0.00246651
34964,34.964,0.00246587
34982,34.982,0.00246525
35000,35,0.00246464
35018,35.018,0.00246403
35036,35.036,0.00246342
35055,35.055,0.00246277
35073,35.073,0.00246216
35091,35.091,0.00246155
35109,35.109,0.00246094
35127,35.127,0.00246033
35145,35.145,0.00245972
35164,35.164,0.00245908
35182,35.182,0.00245847
35200,35.2,0.00245787
35218,35.218,0.00245726
35236,35.236,0.00245665
35255,35.255,0.00245601
35273,35.273,0.00245541
35291,35.291,0.0024548
35309,35.309,0.0024542
35327,35.327,0.00245359
35345,35.345,0.00245299
35364,35.364,0.00245235
35382,35.382,0.00245175
35400,35.4,0.00245114
35418,35.418,0.00245054
